0_WRIST_x,0_WRIST_y,0_THUMB_CMC_x,0_THUMB_CMC_y,0_THUMB_MCP_x,0_THUMB_MCP_y,0_THUMB_IP_x,0_THUMB_IP_y,0_THUMB_TIP_x,0_THUMB_TIP_y,0_INDEX_FINGER_MCP_x,0_INDEX_FINGER_MCP_y,0_INDEX_FINGER_PIP_x,0_INDEX_FINGER_PIP_y,0_INDEX_FINGER_DIP_x,0_INDEX_FINGER_DIP_y,0_INDEX_FINGER_TIP_x,0_INDEX_FINGER_TIP_y,0_MIDDLE_FINGER_MCP_x,0_MIDDLE_FINGER_MCP_y,0_MIDDLE_FINGER_PIP_x,0_MIDDLE_FINGER_PIP_y,0_MIDDLE_FINGER_DIP_x,0_MIDDLE_FINGER_DIP_y,0_MIDDLE_FINGER_TIP_x,0_MIDDLE_FINGER_TIP_y,0_RING_FINGER_MCP_x,0_RING_FINGER_MCP_y,0_RING_FINGER_PIP_x,0_RING_FINGER_PIP_y,0_RING_FINGER_DIP_x,0_RING_FINGER_DIP_y,0_RING_FINGER_TIP_x,0_RING_FINGER_TIP_y,0_PINKY_MCP_x,0_PINKY_MCP_y,0_PINKY_PIP_x,0_PINKY_PIP_y,0_PINKY_DIP_x,0_PINKY_DIP_y,0_PINKY_TIP_x,0_PINKY_TIP_y,label
0.0,0.0,-20.350265502929688,-41.00054740905762,-54.524993896484375,-73.91942024230957,-73.88980865478516,-103.76170635223389,-72.36209869384766,-134.8124599456787,-62.92377471923828,-54.09027099609375,-115.37408828735352,-48.93882751464844,-101.43325805664062,-47.84231185913086,-80.50914764404297,-50.06295204162598,-59.55421447753906,-21.59125328063965,-116.58588409423828,-20.55135726928711,-100.52001953125,-21.602783203125,-78.60740661621094,-23.321456909179688,-55.62980651855469,7.058401107788086,-105.88092803955078,6.284952163696289,-89.92061614990234,3.6240005493164062,-70.1218032836914,1.2340164184570312,-50.93151092529297,31.527929306030273,-88.35983276367188,28.38186264038086,-76.12812042236328,24.712343215942383,-60.47142028808594,23.383197784423828,LIKE
0.0,0.0,-21.3995361328125,-40.88427543640137,-55.473670959472656,-74.3071460723877,-72.75615692138672,-104.75562572479248,-69.39647674560547,-135.68341255187988,-60.577545166015625,-54.740867614746094,-114.92176055908203,-48.132591247558594,-100.3329086303711,-47.053213119506836,-78.9459228515625,-49.58341598510742,-56.80625915527344,-21.565074920654297,-115.15068054199219,-19.1964054107666,-98.01143646240234,-20.641508102416992,-75.05306243896484,-22.81179428100586,-52.866363525390625,7.186717987060547,-105.6594467163086,7.816944122314453,-88.98445129394531,4.450006484985352,-67.98538208007812,1.3902568817138672,-48.38275909423828,31.29561424255371,-86.71455383300781,29.352149963378906,-74.38732147216797,24.719867706298828,-57.878875732421875,22.586288452148438,LIKE
0.0,0.0,-22.63652801513672,-39.96085166931152,-56.780548095703125,-73.76543998718262,-73.64505767822266,-103.77023220062256,-69.58625793457031,-134.90929126739502,-56.88793182373047,-55.995283126831055,-114.41200256347656,-44.27006721496582,-100.8053970336914,-43.02477836608887,-78.79570007324219,-45.87430000305176,-51.63642883300781,-23.296823501586914,-113.86474609375,-14.970216751098633,-97.6089859008789,-17.284040451049805,-74.12574768066406,-20.339012145996094,-47.352333068847656,5.604972839355469,-104.06505584716797,11.64459228515625,-88.39763641357422,7.445268630981445,-67.14469909667969,3.5711002349853516,-43.694915771484375,30.680665969848633,-85.1174545288086,32.661123275756836,-73.22982788085938,26.917762756347656,-56.020660400390625,23.64060401916504,LIKE
0.0,0.0,-22.05066680908203,-39.97927665710449,-57.57617950439453,-75.04775047302246,-74.56581115722656,-105.9320068359375,-71.80473327636719,-136.725754737854,-54.248390197753906,-57.889108657836914,-113.92532348632812,-44.7312068939209,-100.40199279785156,-44.27175521850586,-78.15704345703125,-47.6228141784668,-48.93383026123047,-24.410276412963867,-113.06499481201172,-14.423904418945312,-96.16077423095703,-17.565107345581055,-72.06893920898438,-20.97787857055664,-44.660186767578125,5.06810188293457,-102.9813003540039,12.430343627929688,-87.42843627929688,7.480888366699219,-65.6435775756836,2.8566741943359375,-41.28532409667969,30.91120719909668,-83.16024780273438,33.508358001708984,-71.74407958984375,27.025909423828125,-54.1851806640625,23.206987380981445,LIKE
0.0,0.0,-22.372894287109375,-39.121971130371094,-57.45861053466797,-73.4022331237793,-75.45310974121094,-103.65420341491699,-74.127197265625,-134.44072723388672,-55.37212371826172,-57.51042366027832,-115.14717102050781,-42.7910041809082,-102.68287658691406,-41.63423538208008,-81.36066436767578,-45.04709243774414,-50.077171325683594,-24.32321548461914,-114.1702651977539,-12.51225471496582,-99.08500671386719,-14.831428527832031,-76.41082763671875,-18.58271598815918,-45.73841094970703,5.375947952270508,-103.5263442993164,13.339405059814453,-89.18121337890625,9.281501770019531,-68.13285827636719,4.680976867675781,-42.36652374267578,31.292924880981445,-84.03167724609375,33.89737129211426,-72.71408081054688,28.388328552246094,-55.315399169921875,24.92076873779297,LIKE
0.0,0.0,-22.655372619628906,-38.79295349121094,-58.00819396972656,-73.02712440490723,-75.41519165039062,-103.12999248504639,-73.8217544555664,-133.5220241546631,-54.47284698486328,-57.46098518371582,-114.08355712890625,-43.13727378845215,-101.3592529296875,-41.99506759643555,-79.35977935791016,-45.43344497680664,-48.476905822753906,-24.499168395996094,-113.05816650390625,-12.817211151123047,-97.24197387695312,-15.573692321777344,-73.4347152709961,-19.310274124145508,-43.33892822265625,5.041265487670898,-101.93302154541016,14.314556121826172,-87.21065521240234,9.468269348144531,-65.72750091552734,4.262409210205078,-39.14886474609375,30.897274017333984,-81.45450592041016,35.25618553161621,-70.51704406738281,29.205379486083984,-53.09825897216797,25.111513137817383,LIKE
0.0,0.0,-22.43511199951172,-39.03350830078125,-57.435951232910156,-74.28437232971191,-74.5987319946289,-104.98309135437012,-71.49059295654297,-135.4240608215332,-53.94676208496094,-59.47028160095215,-112.24620819091797,-44.225921630859375,-99.40441131591797,-42.089481353759766,-77.61890411376953,-45.87327003479004,-47.57759094238281,-26.34326934814453,-110.5841064453125,-13.739633560180664,-95.4677963256836,-15.378942489624023,-72.55271911621094,-19.57477569580078,-42.24231719970703,3.630809783935547,-100.14686584472656,12.88187026977539,-85.78319549560547,9.061145782470703,-64.28691864013672,3.8093090057373047,-38.01033020019531,30.030698776245117,-80.05867004394531,34.05315399169922,-69.23397064208984,28.715858459472656,-51.64604187011719,24.597444534301758,LIKE
0.0,0.0,-20.951194763183594,-38.562984466552734,-56.04358673095703,-74.80422019958496,-74.20478820800781,-105.14239311218262,-69.21096801757812,-134.9954080581665,-52.750244140625,-60.62976837158203,-112.0090103149414,-46.311635971069336,-99.22306060791016,-43.8621711730957,-78.25508117675781,-47.23963737487793,-47.32624053955078,-27.56026268005371,-111.36856079101562,-15.837020874023438,-95.79341888427734,-16.830739974975586,-72.96638488769531,-20.284137725830078,-43.065948486328125,2.463970184326172,-101.57672882080078,10.72397232055664,-86.87122344970703,7.707910537719727,-65.35072326660156,3.353748321533203,-40.11363983154297,29.151220321655273,-82.42523193359375,32.19766616821289,-71.52591705322266,27.3848819732666,-54.132957458496094,23.719253540039062,LIKE
0.0,0.0,-21.250762939453125,-38.817100524902344,-54.50813293457031,-74.53245162963867,-70.47370910644531,-104.39422130584717,-65.63800811767578,-132.58143424987793,-52.184906005859375,-57.340192794799805,-109.63367462158203,-43.79988670349121,-99.23408508300781,-43.46529006958008,-79.38499450683594,-47.06442832946777,-46.76856994628906,-24.06869888305664,-109.8699951171875,-12.356414794921875,-99.28348541259766,-16.27455711364746,-78.25393676757812,-20.26348114013672,-42.37945556640625,5.787334442138672,-99.97100830078125,13.876018524169922,-88.41178894042969,8.904218673706055,-67.3440170288086,4.180870056152344,-39.074859619140625,31.476573944091797,-81.03752136230469,35.078487396240234,-72.65918731689453,29.494972229003906,-56.17401123046875,25.690183639526367,LIKE
0.0,0.0,-21.338424682617188,-40.00514030456543,-55.128440856933594,-76.0081672668457,-72.67158508300781,-106.94708347320557,-69.96135711669922,-137.92951583862305,-54.51225280761719,-61.18034362792969,-112.51873016357422,-47.60908126831055,-99.66472625732422,-44.86255645751953,-77.93880462646484,-47.91669845581055,-49.440460205078125,-28.350019454956055,-112.35279083251953,-17.6674747467041,-96.73480987548828,-18.513965606689453,-73.24527740478516,-21.99451446533203,-45.51780700683594,1.5206623077392578,-102.2994613647461,9.428272247314453,-87.77042388916016,6.323862075805664,-66.46278381347656,1.6134452819824219,-42.5665283203125,27.96764373779297,-84.27093505859375,31.107044219970703,-73.35807800292969,26.188888549804688,-55.97450256347656,22.51424789428711,LIKE
0.0,0.0,-20.09735107421875,-39.23192024230957,-54.506874084472656,-75.32200813293457,-71.65328979492188,-105.61712265014648,-66.14639282226562,-134.67495918273926,-53.384857177734375,-57.86627769470215,-111.40785217285156,-45.96364974975586,-98.19210052490234,-43.91879081726074,-76.16912841796875,-46.783132553100586,-48.84082794189453,-24.380292892456055,-111.70589447021484,-14.943380355834961,-95.39173126220703,-17.149429321289062,-71.75765991210938,-20.832395553588867,-45.27477264404297,5.259246826171875,-102.15709686279297,11.78990364074707,-86.88495635986328,7.757291793823242,-65.10761260986328,3.016033172607422,-42.352867126464844,30.80580711364746,-83.17375183105469,33.06913375854492,-72.23121643066406,27.759246826171875,-54.86381530761719,24.05259132385254,LIKE
0.0,0.0,-20.574684143066406,-40.52956581115723,-54.415016174316406,-75.17437934875488,-71.66267395019531,-105.55892944335938,-68.3456802368164,-135.91634273529053,-56.795654296875,-57.81020164489746,-112.8204345703125,-48.08209419250488,-98.69800567626953,-45.28627395629883,-76.79134368896484,-47.810096740722656,-52.84210205078125,-24.5273494720459,-113.31192016601562,-17.98513412475586,-96.69151306152344,-18.314695358276367,-73.2916259765625,-21.069660186767578,-49.54887390136719,5.204715728759766,-104.43428039550781,9.346704483032227,-88.76884460449219,6.546134948730469,-67.4124526977539,2.888803482055664,-46.5777587890625,30.92453956604004,-86.14616394042969,31.003990173339844,-74.50618743896484,26.13922119140625,-57.276344299316406,23.367319107055664,LIKE
0.0,0.0,-19.874038696289062,-41.62854194641113,-53.29612731933594,-75.88926315307617,-71.43890380859375,-105.54990291595459,-67.6577377319336,-135.80509185791016,-59.808349609375,-60.610857009887695,-114.04081344604492,-51.98873519897461,-99.84230041503906,-48.7782096862793,-77.9437255859375,-50.90523719787598,-56.9891357421875,-27.41912841796875,-115.50886154174805,-22.759523391723633,-99.24816131591797,-22.107925415039062,-76.48204803466797,-23.995943069458008,-54.418067932128906,2.3040390014648438,-106.21273040771484,4.988365173339844,-90.90938568115234,3.1525039672851562,-70.31684875488281,0.31482696533203125,-51.909141540527344,28.198528289794922,-91.02458953857422,26.754941940307617,-78.89968872070312,23.440332412719727,-61.98646545410156,21.77332878112793,LIKE
0.0,0.0,-18.853225708007812,-42.03437805175781,-51.77165985107422,-76.00862503051758,-68.87836456298828,-105.40849685668945,-64.19303894042969,-134.3144130706787,-60.099830627441406,-56.09098434448242,-111.9215202331543,-49.18458938598633,-97.97714233398438,-47.34143257141113,-76.9095230102539,-49.621238708496094,-58.172454833984375,-22.696237564086914,-114.38030242919922,-20.735464096069336,-98.68610382080078,-20.97367286682129,-76.32308959960938,-22.044239044189453,-55.47706604003906,6.755189895629883,-105.25932312011719,7.371940612792969,-89.77272033691406,4.633398056030273,-69.41951751708984,2.110319137573242,-52.20989227294922,31.909303665161133,-88.53279113769531,29.44464683532715,-76.61640167236328,25.310354232788086,-60.527076721191406,23.64375114440918,LIKE
0.0,0.0,-18.566970825195312,-43.278207778930664,-49.348716735839844,-78.1358814239502,-66.94511413574219,-107.81281471252441,-62.63172149658203,-136.2744426727295,-63.780517578125,-59.446306228637695,-112.09821701049805,-53.124990463256836,-97.36671447753906,-51.666669845581055,-78.30204010009766,-54.45307731628418,-63.59092712402344,-27.29827880859375,-114.65579986572266,-27.01915740966797,-99.1204833984375,-26.31631851196289,-78.5107421875,-26.45771026611328,-62.43904113769531,1.9886112213134766,-107.29196548461914,-0.060024261474609375,-92.28473663330078,-1.2507820129394531,-73.78837585449219,-2.5078296661376953,-60.24517059326172,28.046751022338867,-93.16192626953125,22.695636749267578,-80.3213119506836,20.683679580688477,-65.36659240722656,20.563888549804688,LIKE
0.0,0.0,-17.85480499267578,-43.57993125915527,-49.154052734375,-77.90966033935547,-67.32219696044922,-106.95619583129883,-63.39164733886719,-134.82776641845703,-64.88731384277344,-60.37711143493652,-112.66855239868164,-54.29157257080078,-98.16402435302734,-53.0057430267334,-79.24163818359375,-55.722599029541016,-65.17860412597656,-28.43862533569336,-116.12215042114258,-27.68960952758789,-100.66978454589844,-27.272415161132812,-80.04100799560547,-27.634477615356445,-64.10919189453125,0.8357048034667969,-108.53830337524414,-0.4905223846435547,-93.21239471435547,-2.061309814453125,-74.50199127197266,-3.511476516723633,-61.445770263671875,26.758203506469727,-92.98686981201172,22.23149299621582,-80.14152526855469,20.01485824584961,-65.37418365478516,19.540529251098633,LIKE
0.0,0.0,-17.267723083496094,-43.39588165283203,-47.662391662597656,-77.08545684814453,-65.54683685302734,-106.01263046264648,-62.46284484863281,-133.9464282989502,-65.16708374023438,-58.744497299194336,-111.7093276977539,-52.50846862792969,-96.60343170166016,-51.769609451293945,-77.7437973022461,-54.20016288757324,-65.40607452392578,-26.567373275756836,-114.24308776855469,-26.35477066040039,-98.85978698730469,-26.39256477355957,-78.66096496582031,-26.331424713134766,-64.16915893554688,3.0842113494873047,-106.04898452758789,0.9019088745117188,-91.26258850097656,-0.7659530639648438,-73.1182861328125,-1.8852996826171875,-61.45271301269531,29.5583438873291,-92.09598541259766,24.665050506591797,-79.37271118164062,22.352371215820312,-64.8569107055664,22.067785263061523,LIKE
0.0,0.0,-17.12963104248047,-44.28797721862793,-46.383018493652344,-79.11197662353516,-65.70438385009766,-108.02380084991455,-65.40229797363281,-135.82351684570312,-69.64958190917969,-62.53460884094238,-111.82695388793945,-57.24349021911621,-97.94994354248047,-55.651187896728516,-80.52719116210938,-57.33309745788574,-71.47575378417969,-32.15065956115723,-114.72213745117188,-33.03139686584473,-100.86833953857422,-31.584548950195312,-82.46261596679688,-30.714454650878906,-71.031494140625,-3.2695484161376953,-106.95026397705078,-5.9694671630859375,-94.05860900878906,-5.939970016479492,-77.84854888916016,-6.094150543212891,-68.92101287841797,23.050718307495117,-97.10800170898438,16.934795379638672,-84.46880340576172,15.866975784301758,-70.76847076416016,16.37500762939453,LIKE
0.0,0.0,-16.240806579589844,-44.71014976501465,-46.093406677246094,-78.89090538024902,-65.43380737304688,-107.6334285736084,-65.48198699951172,-134.54827308654785,-72.41996765136719,-63.57810974121094,-110.63287734985352,-57.91205406188965,-97.03548431396484,-56.06795310974121,-79.96578216552734,-58.00034523010254,-75.37200927734375,-33.324880599975586,-114.17495727539062,-33.813486099243164,-100.38833618164062,-31.678247451782227,-82.29068756103516,-30.60253143310547,-75.66444396972656,-3.7621021270751953,-107.28784561157227,-5.972499847412109,-94.30686950683594,-5.540199279785156,-78.26644897460938,-5.729255676269531,-73.52771759033203,23.451461791992188,-97.29774475097656,18.107929229736328,-84.8135757446289,17.184419631958008,-71.98127746582031,17.08242416381836,LIKE
0.0,0.0,-15.7086181640625,-46.430768966674805,-44.199371337890625,-80.55550575256348,-64.50576782226562,-110.00404357910156,-64.99492645263672,-137.58530616760254,-73.90811920166016,-64.32140350341797,-109.97314453125,-60.74154853820801,-96.66160583496094,-59.37460899353027,-79.88262176513672,-60.712881088256836,-78.3078384399414,-34.15494918823242,-113.14815521240234,-36.008548736572266,-99.76802825927734,-34.55334663391113,-82.57633209228516,-33.41480255126953,-78.9437484741211,-4.994316101074219,-107.33173370361328,-8.934574127197266,-95.07148742675781,-8.866539001464844,-79.70821380615234,-8.695306777954102,-76.4638900756836,21.0336971282959,-96.80458068847656,14.768486022949219,-84.88998413085938,13.374624252319336,-72.7682113647461,13.065290451049805,LIKE
0.0,0.0,-15.673942565917969,-46.82973861694336,-44.33452606201172,-81.10808372497559,-65.1824951171875,-110.5276107788086,-65.08384704589844,-137.69625663757324,-76.87694549560547,-65.85156440734863,-111.21671676635742,-62.10685729980469,-98.27495574951172,-59.60589408874512,-82.1881103515625,-60.80466270446777,-81.49288177490234,-36.28761291503906,-112.84893035888672,-37.10738182067871,-99.94241714477539,-35.04687309265137,-83.53721618652344,-34.55812454223633,-81.87564849853516,-7.15275764465332,-107.25093841552734,-11.094846725463867,-95.4934310913086,-10.416669845581055,-80.56488037109375,-10.209417343139648,-78.8376235961914,19.1385555267334,-95.71685791015625,12.867307662963867,-84.12765502929688,11.781120300292969,-72.4777603149414,11.336174011230469,LIKE
0.0,0.0,-15.293998718261719,-47.039222717285156,-42.52227783203125,-79.79447364807129,-65.1613998413086,-108.9475679397583,-65.12229919433594,-137.0423698425293,-79.92572784423828,-63.25767517089844,-110.7110595703125,-60.78907012939453,-96.51077270507812,-59.30036544799805,-80.80101013183594,-60.388641357421875,-84.68631744384766,-33.47917556762695,-111.42169952392578,-35.60671806335449,-97.64278411865234,-34.825944900512695,-82.18074798583984,-34.47232246398926,-84.01302337646484,-4.918613433837891,-104.4868278503418,-10.345287322998047,-92.68074035644531,-10.539922714233398,-78.51493835449219,-10.252962112426758,-79.67449188232422,19.702749252319336,-92.42555618286133,12.365226745605469,-81.03195190429688,11.074905395507812,-70.13301849365234,10.69559097290039,LIKE
0.0,0.0,-14.155158996582031,-46.727027893066406,-41.75689697265625,-80.49759864807129,-64.74002838134766,-110.10297775268555,-65.01304626464844,-137.95557975769043,-81.539306640625,-63.84793281555176,-110.39079666137695,-60.36603927612305,-96.44538879394531,-57.95745849609375,-81.73995971679688,-58.63666534423828,-86.82132720947266,-33.809709548950195,-111.52544021606445,-35.4360294342041,-98.19175720214844,-34.23239707946777,-83.25614929199219,-33.69698524475098,-86.65870666503906,-5.082521438598633,-106.35501861572266,-10.912342071533203,-94.69245910644531,-10.617971420288086,-80.51280975341797,-9.855451583862305,-82.93254852294922,19.364261627197266,-94.9589729309082,11.22960090637207,-83.46622467041016,10.370264053344727,-72.6565933227539,10.298137664794922,LIKE
0.0,0.0,-13.922843933105469,-47.51561164855957,-41.919898986816406,-81.1443042755127,-66.79927825927734,-110.12618064880371,-69.59007263183594,-137.92762756347656,-85.86299896240234,-63.75102996826172,-111.8177604675293,-63.24963569641113,-96.34662628173828,-60.350074768066406,-80.7137680053711,-59.17250633239746,-91.4078140258789,-33.84696006774902,-110.81750869750977,-38.15540313720703,-96.53806686401367,-36.269474029541016,-81.65435791015625,-34.41464424133301,-90.86906433105469,-5.529870986938477,-103.04685592651367,-13.978643417358398,-91.072998046875,-13.106489181518555,-77.00752258300781,-11.195354461669922,-87.1380615234375,18.9188289642334,-94.05670166015625,8.375816345214844,-81.80191040039062,8.003511428833008,-70.62664031982422,9.209718704223633,LIKE
0.0,0.0,-14.001579284667969,-48.186349868774414,-44.059486389160156,-82.51748085021973,-69.8159408569336,-111.15288734436035,-72.74105072021484,-139.10711288452148,-88.9031982421875,-64.56439018249512,-113.3714485168457,-63.57447624206543,-98.399658203125,-60.08883476257324,-83.6758041381836,-59.25559043884277,-94.1415023803711,-35.25670051574707,-109.08554077148438,-38.68826866149902,-94.9399185180664,-36.019134521484375,-81.15413665771484,-34.329328536987305,-92.95719146728516,-7.041749954223633,-100.86483001708984,-14.564123153686523,-88.8153076171875,-13.267335891723633,-75.1955795288086,-11.549263000488281,-88.90342712402344,17.469520568847656,-92.3514175415039,7.874851226806641,-80.02033233642578,7.854337692260742,-69.2690658569336,8.945903778076172,LIKE
0.0,0.0,-14.508171081542969,-49.1480827331543,-44.96162414550781,-83.44742774963379,-71.42467498779297,-111.6229248046875,-74.4027328491211,-139.56862449645996,-91.10363006591797,-66.05953216552734,-113.4439468383789,-63.891706466674805,-97.35889434814453,-60.25382995605469,-82.738037109375,-59.386940002441406,-96.71707153320312,-35.49891471862793,-109.77716445922852,-39.11842346191406,-95.33502578735352,-36.43012046813965,-81.50638580322266,-34.317569732666016,-95.3778076171875,-6.69825553894043,-101.79643630981445,-14.948844909667969,-89.56707000732422,-13.442115783691406,-75.96778869628906,-11.179676055908203,-90.89527130126953,18.112850189208984,-93.09436798095703,7.256097793579102,-80.49339294433594,7.111330032348633,-69.68120574951172,8.350896835327148,LIKE
0.0,0.0,-13.850212097167969,-49.28386688232422,-43.56365203857422,-83.49137306213379,-70.71014404296875,-110.60660362243652,-74.27619934082031,-137.9706573486328,-92.16232299804688,-64.40508842468262,-112.34254837036133,-62.53403663635254,-96.39930725097656,-58.18742752075195,-81.74125671386719,-56.656837463378906,-98.81486892700195,-34.60759162902832,-105.84659576416016,-37.065324783325195,-90.96195220947266,-34.354047775268555,-78.15933227539062,-32.61709213256836,-97.35176086425781,-6.323089599609375,-99.62675094604492,-14.177570343017578,-87.41321563720703,-12.328062057495117,-74.38732147216797,-9.963884353637695,-92.96730041503906,17.950143814086914,-92.58037567138672,7.975788116455078,-80.10875701904297,8.231077194213867,-69.64630126953125,9.66390609741211,LIKE
0.0,0.0,-12.007865905761719,-48.60820770263672,-42.69355773925781,-83.4664535522461,-70.08869171142578,-110.17467498779297,-74.77603912353516,-137.04583168029785,-91.63402557373047,-63.258047103881836,-109.78170394897461,-61.142377853393555,-93.66903305053711,-55.92607498168945,-78.42781066894531,-53.91451835632324,-98.42201232910156,-33.64485740661621,-101.20378494262695,-34.22538757324219,-85.64369201660156,-31.067705154418945,-72.96627044677734,-29.678049087524414,-96.88983917236328,-5.236701965332031,-95.50308227539062,-11.356887817382812,-82.65277862548828,-9.639530181884766,-69.80403900146484,-7.84855842590332,-92.65613555908203,19.357023239135742,-89.49302673339844,10.405311584472656,-76.25892639160156,10.229330062866211,-65.9505844116211,11.018943786621094,LIKE
0.0,0.0,-13.097419738769531,-48.18760871887207,-44.49760437011719,-82.94883728027344,-71.83719635009766,-110.36396026611328,-77.0486068725586,-137.37406253814697,-94.14493560791016,-63.121633529663086,-110.23916244506836,-60.786094665527344,-93.83459091186523,-55.426082611083984,-78.97014617919922,-53.03976058959961,-100.47971725463867,-33.56188774108887,-102.84948348999023,-34.07066345214844,-87.31849670410156,-30.791101455688477,-74.31934356689453,-28.733139038085938,-98.64189147949219,-5.100746154785156,-97.86127090454102,-11.165857315063477,-85.1840591430664,-8.986787796020508,-72.22759246826172,-6.545677185058594,-94.39798355102539,19.513893127441406,-92.44140625,10.802936553955078,-79.3099594116211,11.020059585571289,-68.79203796386719,12.250900268554688,LIKE
0.0,0.0,-13.436241149902344,-48.556365966796875,-45.524330139160156,-83.42453956604004,-73.15399169921875,-111.0833215713501,-78.6880874633789,-138.7074851989746,-96.15829467773438,-61.40533447265625,-107.43339538574219,-59.50106620788574,-89.91386413574219,-54.07599449157715,-75.82473754882812,-51.1083984375,-102.54032135009766,-31.568727493286133,-101.39520645141602,-32.22607612609863,-85.25283813476562,-29.39706802368164,-72.80475616455078,-27.2025203704834,-100.49785614013672,-3.2557010650634766,-97.08240509033203,-9.449615478515625,-83.89537811279297,-8.036270141601562,-71.54705047607422,-5.95982551574707,-95.98278045654297,20.74493408203125,-91.67007446289062,11.696405410766602,-78.05717468261719,11.309480667114258,-67.64392852783203,12.39649772644043,LIKE
0.0,0.0,-13.290176391601562,-49.41335678100586,-45.91663360595703,-84.79296684265137,-74.3990707397461,-112.11258888244629,-80.87963104248047,-139.36310291290283,-97.61394500732422,-63.44887733459473,-110.04287719726562,-62.55234718322754,-92.54676818847656,-57.46753692626953,-78.13262939453125,-54.04735565185547,-104.27745819091797,-33.0673885345459,-105.65444946289062,-35.26534080505371,-89.65938568115234,-32.67582893371582,-76.39122009277344,-29.7029972076416,-102.71064758300781,-4.291934967041016,-101.06393814086914,-11.775884628295898,-87.65186309814453,-10.179462432861328,-74.29302215576172,-7.149639129638672,-98.61713409423828,20.48532485961914,-96.23342514038086,10.740251541137695,-82.38792419433594,10.595626831054688,-71.13746643066406,12.501153945922852,LIKE
0.0,0.0,-14.145050048828125,-50.55047035217285,-47.2052001953125,-85.3959846496582,-76.20140075683594,-113.45646858215332,-80.74249267578125,-143.01135063171387,-98.07723999023438,-62.70750045776367,-111.63026809692383,-59.57651138305664,-94.28155899047852,-54.33300018310547,-80.32794952392578,-51.96415901184082,-104.36788558959961,-31.88518524169922,-105.92588424682617,-31.951704025268555,-89.98008728027344,-29.286460876464844,-77.1359634399414,-27.57828712463379,-102.23264694213867,-2.686471939086914,-100.88617324829102,-9.05771255493164,-87.53486633300781,-7.268686294555664,-74.1849136352539,-5.274896621704102,-97.84294128417969,22.34410285949707,-96.23722076416016,13.513784408569336,-82.80834197998047,13.724040985107422,-71.71638488769531,14.97671127319336,LIKE
0.0,0.0,-14.453239440917969,-50.56134223937988,-48.222923278808594,-85.70786476135254,-78.0471420288086,-113.97857666015625,-84.58568572998047,-142.5838851928711,-99.61729049682617,-64.94267463684082,-117.78207778930664,-63.52984428405762,-101.29650115966797,-58.13037872314453,-86.77974700927734,-55.66311836242676,-105.7321548461914,-33.71890068054199,-111.11814498901367,-36.4383602142334,-95.54618835449219,-33.542118072509766,-82.41512298583984,-31.298933029174805,-103.70906829833984,-3.8887596130371094,-105.10339736938477,-12.293787002563477,-91.95358276367188,-9.919567108154297,-78.41556549072266,-7.02549934387207,-99.44936752319336,21.575946807861328,-99.60254669189453,11.552209854125977,-85.99700927734375,12.25550651550293,-74.63874816894531,13.89638900756836,LIKE
0.0,0.0,-13.170318603515625,-51.573543548583984,-47.43000030517578,-88.61506462097168,-79.15298461914062,-116.42732620239258,-86.07093811035156,-145.4556369781494,-100.46453475952148,-65.30282020568848,-118.00020217895508,-65.21721839904785,-100.60920715332031,-60.2318000793457,-86.43054962158203,-57.05580711364746,-106.47865295410156,-33.380441665649414,-111.87129974365234,-37.327423095703125,-95.96546173095703,-34.66856002807617,-82.80525207519531,-31.712923049926758,-104.27122116088867,-3.3767223358154297,-105.17587661743164,-12.230587005615234,-91.80152893066406,-10.129966735839844,-78.33255767822266,-6.758909225463867,-99.56827163696289,22.417287826538086,-99.1848373413086,11.532039642333984,-85.72891235351562,11.5484619140625,-74.76329803466797,13.174810409545898,LIKE
0.0,0.0,-15.403823852539062,-52.416114807128906,-49.889869689941406,-89.57759857177734,-81.15901947021484,-117.5874137878418,-87.94513702392578,-146.39451026916504,-102.56509780883789,-65.77637672424316,-120.68244934082031,-67.32673645019531,-103.35134506225586,-63.197078704833984,-88.92578125,-60.315914154052734,-108.34644317626953,-33.2383918762207,-115.8480453491211,-39.81101989746094,-99.98014450073242,-37.329139709472656,-86.50436401367188,-33.92706871032715,-106.03248596191406,-2.7942752838134766,-108.71936798095703,-13.516559600830078,-95.23382186889648,-11.713628768920898,-81.52042388916016,-8.33444595336914,-100.96307754516602,23.10622215270996,-101.37809753417969,11.251630783081055,-87.8177261352539,11.015796661376953,-76.79893493652344,12.716102600097656,LIKE
0.0,0.0,-14.647483825683594,-52.843379974365234,-49.880943298339844,-90.06382942199707,-81.81167602539062,-117.98870086669922,-87.85606384277344,-147.44004249572754,-103.17798614501953,-64.8951530456543,-121.56515121459961,-66.67579650878906,-104.02759552001953,-62.85000801086426,-89.46067810058594,-60.16622543334961,-108.84559631347656,-32.18250274658203,-116.31509780883789,-39.3907356262207,-100.49968719482422,-37.07064628601074,-87.18711853027344,-33.81305694580078,-106.37744903564453,-1.829538345336914,-109.08136367797852,-13.310050964355469,-95.55601119995117,-11.495246887207031,-81.8368911743164,-8.064708709716797,-101.1087417602539,24.047985076904297,-101.83374404907227,11.474418640136719,-88.02982330322266,11.34389877319336,-76.7852783203125,13.181619644165039,LIKE
